Date,AV,C,TV
2014-09-22,14751.869667053223,66.83164024353027,14818.701307296753
2014-09-23,14643.832000732422,119.42955589294434,14763.261556625366
2014-09-24,14064.074884414673,836.7120685577393,14900.786952972412
2014-09-25,14550.82642173767,69.73861885070801,14620.565040588379
2014-09-26,8757.012065887451,6065.758668899536,14822.770734786987
2014-09-29,12347.607345581055,2378.9086475372314,14726.515993118286
2014-09-30,14236.650022506714,432.98862648010254,14669.638648986816
2014-10-01,14391.992677688599,47.603994369506836,14439.596672058105
2014-10-02,14344.117950439453,130.14357376098633,14474.26152420044
2014-10-03,7130.649864196777,7538.210407257081,14668.860271453857
2014-10-06,10036.199890136719,4633.490402221681,14669.690292358398
2014-10-07,13006.660102844238,1541.9704055786142,14548.630508422852
2014-10-08,4897.139995574951,9800.220504760742,14697.360500335693
2014-10-09,10576.560009002686,3988.380474090576,14564.940483093262
2014-10-10,13365.260749816895,1045.0498428344727,14410.310592651367
2014-10-13,14032.239723205566,131.6064224243164,14163.846145629883
2014-10-14,14119.60647201538,87.64642333984375,14207.252895355225
2014-10-15,14141.370294570923,69.74228096008301,14211.112575531006
2014-10-16,8750.041160583496,5552.721187591553,14302.762348175049
2014-10-17,7384.309532165527,7010.918628692627,14395.228160858154
2014-10-20,7296.630012512207,7128.2321701049805,14424.862182617188
2014-10-21,7922.920169830322,6574.532115936279,14497.452285766602
2014-10-22,10167.159732818604,4288.782207489014,14455.941940307617
2014-10-23,11871.189807891846,2601.6022758483887,14472.792083740234
2014-10-24,12664.170127868652,1815.2822608947754,14479.452388763428
2014-10-27,10111.599889755249,4370.292421340942,14481.892311096191
2014-10-28,9618.150062561035,4921.412412643433,14539.562475204468
2014-10-29,12505.780242919922,2022.1523036956787,14527.9325466156
2014-10-30,12751.92007446289,1792.3523082733154,14544.272382736206
2014-10-31,12669.30004119873,1897.0723209381104,14566.37236213684
2014-11-03,14180.280113220215,336.4723148345947,14516.75242805481
2014-11-04,14383.229927062988,125.42231941223145,14508.65224647522
2014-11-05,14472.24031829834,51.422319412231445,14523.662637710571
2014-11-06,14015.030115127563,485.5723285675049,14500.602443695068
2014-11-07,8980.519849777222,5570.282655715942,14550.802505493164
2014-11-10,3101.1799507141113,11524.782403945923,14625.962354660034
2014-11-11,0.0,14642.972394943237,14642.972394943237
2014-11-12,2917.7600860595703,11725.212308883667,14642.972394943237
2014-11-13,2932.800071716308,11725.212308883667,14658.012380599976
2014-11-14,2942.199928283692,11725.212308883667,14667.412237167358
2014-11-17,9832.930240631104,4806.2820682525635,14639.212308883667
2014-11-18,10864.930068969727,3794.9564266204834,14659.88649559021
2014-11-19,10411.039859771729,4298.94659614563,14709.986455917358
2014-11-20,10936.140239715576,3779.0166072845454,14715.156847000122
2014-11-21,0.0,14980.686700820923,14980.686700820923
2014-11-24,0.0,14980.686700820923,14980.686700820923
2014-11-25,0.0,14980.686700820923,14980.686700820923
2014-11-26,3017.999954223633,11962.68674659729,14980.686700820923
2014-11-28,7767.279975891113,7145.006761550903,14912.286737442017
2014-12-01,12118.900268554686,2712.806734085083,14831.707002639769
2014-12-02,12839.599750518797,2096.7966709136963,14936.396421432493
2014-12-03,4392.070014953613,10678.156637191772,15070.226652145386
2014-12-04,2965.269889831543,12109.32658958435,15074.596479415894
2014-12-05,8878.400016784668,6210.286542892456,15088.686559677124
2014-12-08,4173.269927978516,10941.126432418823,15114.396360397339
2014-12-09,13048.390071868896,2052.646417617798,15101.036489486694
2014-12-10,14783.019821166992,92.38644981384277,14875.406270980835
2014-12-11,14850.910217285156,62.02644920349121,14912.936666488647
2014-12-12,14658.119785308838,62.02644920349121,14720.14623451233
2014-12-15,14585.951173782349,42.5950927734375,14628.546266555786
2014-12-16,14488.714414596558,42.5950927734375,14531.309507369995
2014-12-17,11229.730192184448,3365.4681510925293,14595.198343276978
2014-12-18,9573.199966430664,5136.598121643066,14709.79808807373
2014-12-19,4487.140016555786,10297.378171920776,14784.518188476562
2014-12-22,5639.869831085205,9153.558204650879,14793.428035736084
2014-12-23,5962.239965438843,8828.248208999634,14790.488174438477
2014-12-24,11492.329982757568,3326.578104019165,14818.908086776733
2014-12-26,9223.099948883057,5663.298166275024,14886.398115158081
2014-12-29,4588.719940185547,10313.858404159546,14902.578344345093
2014-12-30,10341.050197601318,4529.128240585327,14870.178438186646
2014-12-31,12194.19999885559,2646.368179321289,14840.56817817688
2015-01-02,14598.400184631348,244.8481731414795,14843.248357772827
2015-01-05,14544.54693031311,70.30123519897461,14614.848165512085
2015-01-06,14396.73908996582,31.568496704101562,14428.307586669922
2015-01-07,14557.618125915527,65.63849639892578,14623.256622314453
2015-01-08,4445.830039978027,10423.13410949707,14868.964149475098
2015-01-09,5694.940124511719,9140.394100189209,14835.334224700928
2015-01-12,8332.699974060059,6476.404132843018,14809.104106903076
2015-01-13,6354.360054016113,8497.884220123291,14852.244274139404
2015-01-14,10441.669834136963,4359.194274902344,14800.864109039307
2015-01-15,9484.330249786377,5385.423873901367,14869.754123687744
2015-01-16,6671.200389862061,8327.240640640259,14998.44103050232
2015-01-20,10418.676593780518,4589.141130447388,15007.817724227905
2015-01-21,5247.259197235107,9846.323734283447,15093.582931518555
2015-01-22,7871.669918060303,7289.923131942749,15161.593050003052
2015-01-23,5990.38000869751,9169.513223648071,15159.893232345581
2015-01-26,6680.510010719299,8523.723183631897,15204.233194351196
